0-R_sersic,1-n_sersic,2-e1,3-e2
0.9985543404469919,4.019370115401005,-0.05606698141549701,0.0027244904525009815
1.0092970571722901,4.0576261894602625,-0.05215356058381512,0.0008302935203747749
1.0042749684372037,4.024664399635844,-0.054607093956521496,0.0018974999157756528
1.00371494588657,4.025850984165192,-0.0525313860436783,0.0031482462543338634
1.0039333394563237,4.047159046317302,-0.05620276649289636,0.002230697264999448
1.0083224120312788,4.021729758821922,-0.05298194170500855,0.0024819652326186705
0.989506760559932,3.977361967747871,-0.05356705749095418,0.002951988631852985
1.0110861624024563,4.060999651394637,-0.04965311860390182,0.005511850839861053
0.9977934190512441,4.015344461503156,-0.0518128345254538,-0.0011811978168771386
1.005915476694139,4.013264451019161,-0.05183278361936348,0.001781664847114487
0.9998366909094983,4.014045027064371,-0.05304475166593119,0.002964677616047728
1.0213464120482827,4.0630310350031325,-0.055358827100764355,0.0027132734770373185
1.015182379629431,4.030544040535869,-0.054576289244605114,0.0003912316503484938
0.9941857323153908,3.9897648006763293,-0.05343859274424162,-0.0004063387330364331
0.9881963791648974,3.9700261173245313,-0.053397476647842425,-0.000734507882953452
1.004149907302354,4.049111418582803,-0.053578534976977725,0.006069738717905891
0.9982063351766483,4.0020117445935925,-0.05199309074601167,0.0016456976539587873
0.9970466610478593,4.0241318236763455,-0.05155709324408937,0.0038725959170291015
1.0037637696279507,4.053020867108648,-0.0548899590265125,0.0002337165947694355
1.0137420281553744,4.038942349065056,-0.0529763317168913,0.005123108171294725
1.0070890348163903,4.054058736047765,-0.055034811125498795,0.00490274725518813
1.0070968681361705,4.030390826750464,-0.051276928318941595,0.0026927174015293994
1.0007317834538298,4.002873111583372,-0.05439038159748838,-0.0002739321249000026
1.0048233498569747,4.044500308630389,-0.048858038809689947,0.0030453667309422853
1.0074289780395524,4.052663050190686,-0.0523616036658948,0.003680731182540968
1.005452376978763,4.026880118612298,-0.0562275595466074,0.002569265211095998
0.9917985593424095,4.010863391960322,-0.053409510470641276,0.0029330784075010056
0.9906588728337604,3.9829520004632255,-0.05182738327728297,0.0006268813102780901
1.006396608462922,4.035423578786594,-0.05527245868453255,0.0011871182726458163
1.0167828799272596,4.0526533981520165,-0.05230054567826707,8.014424748635331e-05
1.0141641714831051,4.021059989537757,-0.05219995090385485,0.0039017586067479322
1.004958253365537,4.020382365166906,-0.052884351292435385,0.0036704246338897756
1.0039172551644897,4.007225905217113,-0.052742763180968405,-0.0005654408162653693
1.0023216526724308,4.000436464185751,-0.05565440428571471,0.000785020569826755
0.9862853980446662,3.978176004589327,-0.05511439022644734,0.0020816489198397753
0.9979895875071714,3.9877171736081225,-0.05362985806714328,0.00142663748683846
0.9687148373420655,3.918132399102108,-0.054338375906895275,0.0030780364943633104
1.0008400114013096,3.9920417724848942,-0.053397993362429105,0.0029549209316332
0.9982317786577912,4.0071311388210535,-0.05237339806895947,0.0037887546412849814
1.0176714229288082,4.064049899442879,-0.0528041373900932,0.0016253834747247972
1.0132030537553005,4.058847421383222,-0.05199337247268196,0.0017997852687065834
1.0063109717579315,4.015210566584417,-0.05570728213453655,0.003359923775454796
0.9917659248197332,3.9974229106030994,-0.05263766786873057,-0.0009060439729892016
1.001306322393426,4.004223750790886,-0.053521229382326556,0.0032138533088018847
0.9864374781564724,4.0084956033244605,-0.05428659203669887,0.001911301539474947
0.9963306034768111,4.011281149653612,-0.052261002681298484,-0.0007962588970580082
0.996603435016579,3.988593693430585,-0.050396865691964145,0.0025122439699147895
1.0139360954770325,4.042270788107775,-0.05297957899751279,0.00319159117770891
0.9925933919303824,3.990806418960502,-0.05354206827355354,0.0009515096678338876
1.004533036545627,4.057987067978761,-0.05289509552407774,0.002127876604158142
0.9935367214803582,3.9976976585206923,-0.059266005977626164,0.0020640786064030237
0.993275282094626,3.975680927835774,-0.05127204742191632,0.00010559321275353422
1.0023598474536717,4.046915484254375,-0.056376535324689066,0.004089904050817968
1.0070868994505664,4.0427605192583576,-0.05394547597024142,0.003135994164848743
0.9826594588930003,3.975276708868551,-0.05278142673533301,0.0023900688532425044
0.9965948036671056,4.006123083817237,-0.055308392769506866,8.062643052609543e-05
0.9910969767619382,3.999607807715218,-0.05153442582844031,-5.101999199203051e-05
0.9976770673420327,4.015791503248865,-0.05394553570476874,0.0003276966045359332
0.9948328264655371,4.000878703469545,-0.05508320015392997,0.002155833198134697
1.011182595377651,4.048529234533422,-0.05456413688470913,0.0024257024194526897
0.997909851575743,4.010051627578017,-0.05130698621302087,0.0017404239150439335
1.0070148058029873,4.003921145262474,-0.05177395872094508,0.0024208425308097927
1.008890934521758,4.0599486882470845,-0.056645152073538735,0.0018167493656122608
1.0083125361949437,4.03618929753518,-0.05403166070572029,-0.0017404906571975643
1.010908958606509,4.035929764977524,-0.05416725252282092,0.002724149124139587
1.008111987924763,4.016768970232634,-0.0518051536748249,0.0021121464811545447
0.9948798718937985,3.9762298358900336,-0.0552990767741581,0.0008197179775815289
0.9953391465186328,4.019646822866936,-0.05112832015754742,0.003007575575570544
1.0063249056232406,4.048827765545932,-0.054260578265194,-0.00019277622692827665
0.9862853980446662,3.978176004589327,-0.05511439022644734,0.0020816489198397753
0.9931794292918096,3.9859559618151037,-0.05187166864607506,0.0004877730885713409
1.0153273612592595,4.020071167260147,-0.052223934881478584,0.0015374211136095514
1.0005762895556318,4.027157862942113,-0.05311061478753247,0.004019513269458864
1.0041490676405043,4.054416363790276,-0.052209253337725296,0.0023124878299787886
1.0161447413269153,4.059587954204286,-0.05290372068675942,6.224066761123312e-05
0.9815043740508719,3.9691054593659016,-0.05201159502542423,0.0024427240059356112
1.0133370361651746,4.0504079541040126,-0.05278224595158194,0.0026626030663289345
0.9949355413389945,4.023449476286314,-0.0513183187195161,0.0012370319271231263
0.9990414025375736,4.014325130760331,-0.0528243980332221,0.0045071678961818955
1.0079599886873631,4.0346012814504535,-0.05061011775888217,0.0021622487504281674
1.0109886066780676,4.03380577161259,-0.05502510568803503,0.0005944481708660418
0.9845321346972176,3.979983046797578,-0.053937700623589206,0.001458828417745194
1.018222967344528,4.065093701177901,-0.05366558916795756,0.003133112548696551
1.012640279715114,4.061774117879705,-0.05423300364601635,0.003459937002089219
1.0154979329257838,4.050976433822987,-0.0544974378654384,0.0017784705422736096
0.9967875472394371,3.9940199495080773,-0.05406708420245061,0.002725873251180883
0.9960669986540344,4.0264016024223785,-0.052306094080138005,0.0033162884068469933
1.0043003740972025,3.9929896429875193,-0.052311611362959747,0.0023447246422690833
0.9993161987533592,4.019240224412491,-0.05266828722337854,0.0017097996801895103
0.9891405036073343,3.9882346355945972,-0.05227056709979531,-0.00019545252672414343
1.0164333299245694,4.04104221424625,-0.05277781949871926,0.000828821566261379
1.0054231068314363,4.037843582147331,-0.05419960191734407,0.0032672812431021837
0.9866777667678919,3.9615284033748908,-0.053656232360248766,0.0045983740149063285
0.9928518287195086,3.993736202357157,-0.050649481846732146,0.0016619542049951279
1.010450340234538,4.043378280507128,-0.055560988123853274,-0.0024879970962344276
1.0028631889728452,4.02681543285052,-0.05425060126170532,0.0024357580169768315
1.004566899605136,4.028427199935422,-0.0531531007962902,0.0011487212397658093
1.006045221200035,4.0490395262601,-0.05684219086382024,0.0039861976510020105
1.0084324770229631,4.038890567045066,-0.05094924898836605,0.002165088436948464
0.9996170822690341,4.027260192931394,-0.05165861133195045,0.0026132322540040544
1.00905396961671,4.01593720566384,-0.0530063545901338,0.0006301384561539689
1.0123671333940458,4.0469992018939545,-0.05681043938350062,0.003044405646784399
1.009231303525202,4.034665372330205,-0.05151783279412337,0.004968807118382793
1.0068550330079464,4.045346024048206,-0.056122879445482506,0.002443691038110254
1.0067936108692934,4.033264537323599,-0.05366398868679763,0.0031254860523002312
1.0119320098762754,4.036005597324388,-0.052863354839523403,0.0015027326079342714
1.007269049733633,4.041354020780432,-0.0516091611573376,-0.0007837748685741369
0.999463874689635,4.042218644630682,-0.05398617230582851,0.002117563505575579
0.998052333510011,3.9961475722238204,-0.05178321895551823,0.0023186208571137497
1.0059840586115745,4.038243399122261,-0.05558764420663417,0.002291148046035522
0.9962378223368342,4.005907144354747,-0.0538103059535448,0.0003653165642773887
1.0100445081536975,4.056032387418278,-0.05708966752208671,0.0007098222876054906
1.0061398107355592,4.0002789102411365,-0.053102266980171745,0.0017778833415145823
0.9815043740508719,3.9691054593659016,-0.05201159502542423,0.0024427240059356112
0.9844482144232508,3.9693944138821764,-0.056050450670357604,0.0019477675645216297
1.0086584048746223,4.032631900433031,-0.05330250577591239,0.001275396254927207
0.9915195772578129,3.988091999957197,-0.05351117415752188,0.0008447894167918672
0.991855918234179,3.9843414562470816,-0.054389032380997696,0.00022225705828621555
1.002011159082997,4.013268954900799,-0.054126672421330964,0.0011530072794455914
0.992055828768773,3.97929570333841,-0.05465541194646178,0.00046581735515311627
0.9844482144232508,3.9693944138821764,-0.056050450670357604,0.0019477675645216297
0.9989770902168339,4.008196349594562,-0.05307014794051349,-0.0007519167176114691
1.0059656269865846,4.0293845510776425,-0.05167802278854113,0.003099360722801109
0.9999180053954242,4.020560513845335,-0.05454289262326235,0.004514119146622317
1.0296865090398888,4.098712135557294,-0.055011403479556985,0.0001840516568038385
0.992055828768773,3.97929570333841,-0.05465541194646178,0.00046581735515311627
0.9932617873138778,3.9982175667339375,-0.051207727482363234,-0.00014505991534574634
1.008425707829344,4.023601029505397,-0.04911344866098903,0.0036327584741427943
1.005253423849782,4.028183520092925,-0.054428529077041814,0.0011898388054151574
0.9974847763756794,4.009543062550554,-0.05439549533770387,-0.0010448420347957006
0.9962491768598714,3.996574299614826,-0.05403276667451398,0.00020072106973924585
1.0188550447233462,4.061383169030898,-0.05310381049406749,0.00026058707876484063
0.9939911398198837,4.007398543574745,-0.052615320789207616,0.003041037395599746
0.9976298250940703,3.994537127880652,-0.05600635080489769,-0.0017187954506888618
1.0127060105698626,4.062602604220643,-0.055257597377181986,0.002363246992837485
0.9960314250803501,4.010756880751068,-0.05473663976634962,0.0017372488743078779
1.0041388407556981,4.033007300510862,-0.052473680540813465,0.0030768130556655332
0.9980804001321977,4.018219468958767,-0.05511103359839637,0.0009494728754985697
1.02061711854883,4.077869034635729,-0.05162037014850535,-0.0004885159313309318
1.0083442882590694,4.020479039850506,-0.05231345132476858,0.002373927210581757
0.9983449747460287,4.019230914402451,-0.05622873130193515,0.0019203175693741589
0.9928864786981715,4.0060374547214135,-0.05139813234268274,0.0008107972779454088
1.0086065119556413,4.03483316349361,-0.0513111752494134,0.0025893712624644924
0.9910969767619382,3.999607807715218,-0.05153442582844031,-5.101999199203051e-05
1.0117611641871533,4.044068477609379,-0.05282765569916143,0.0015698099503801825
1.002269850028063,4.016315205672119,-0.05255519198159636,-0.0005321125344987608
1.0008312148637943,4.017157100114816,-0.05226875085678057,-0.0006787549128228783
1.0059840586115745,4.038243399122261,-0.05558764420663417,0.002291148046035522
1.0062893005540658,4.015152351829503,-0.04883369142896992,0.00105615197941349
0.9952059727340374,4.016993421923122,-0.05342851573871199,0.004409613816023653
0.9899677023967118,3.983601853956657,-0.05401112081052122,0.003448330586084676
1.0096636032026718,4.053123211688058,-0.05333314856785599,0.0007805566487142898
1.027959902362032,4.075308935623647,-0.053142850216535,-7.550212233233229e-05
0.9962032839397735,4.000128695083713,-0.05527302263787132,0.00012376853119298075
0.9942730130807413,3.9921399750061775,-0.05282853077306803,0.001749527460116445
1.0042461530592839,4.035571100819701,-0.05374935440671363,0.004897255910857008
1.0012461323397377,4.013609859083325,-0.053197839608350665,0.0033135794172456387
1.0048216584419774,4.030261122678475,-0.05302845477716567,0.0010674180416393154
0.9997136881906121,3.994557456504648,-0.05617077202363918,0.0009848932358566397
0.9846667781601368,3.9788032824102193,-0.052363391098469006,0.0022600501195184112
1.0033906800391947,4.00559349522802,-0.053428533595606106,0.0024535775564501253
1.005268703783894,4.013047937256126,-0.052467401360783504,0.004418057280352549
0.9839167876769276,4.001290607557062,-0.05589914560279673,0.0037212876387645276
0.9939162498008324,3.995632668152794,-0.053555279701515884,0.003077047288065698
1.000275303565975,4.009734290564763,-0.052121028531156445,0.0011027886360699386
1.005613361319346,4.050342137505012,-0.05336088783517059,0.0008101903500355568
0.9926131268878816,3.9826592880094345,-0.05226407976002558,0.0026163620265780892
0.9963925141741722,4.003987258386568,-0.05334015465357997,0.001762796647521981
1.0013079275036068,4.02589122486826,-0.056429639610409296,0.0017398595469676871
0.9924461948713437,3.97727773598023,-0.05564015556012162,0.001488594518629152
0.9989887529297287,4.018543812289228,-0.050797092612790966,0.0019356016436016118
1.0087165851736792,4.027977458601578,-0.05452357990157702,0.0007677689203138178
1.0138542581354162,4.0518486526766155,-0.05249015294399532,0.002984138345528597
1.0103846452727512,4.0372481742371455,-0.0574084785897655,0.0036379271759057687
1.0084805466475373,4.010444220760063,-0.05317386979116184,0.0010993275628487567
1.0127957570995854,4.0542485668667325,-0.05271830708518265,0.0028824393817704574
1.0081994683012476,4.026401559335445,-0.05514528095070673,-0.00019846303311643674
1.0000844335939745,3.9930128527868183,-0.0538779194157933,0.00344079758739488
0.992016820411724,3.997725765839912,-0.05257925397632248,0.0009786188673250123
1.001990373189781,4.024319632586138,-0.05285666148886846,0.0007166369491510809
1.014678343478835,4.0305876391576145,-0.05240162077917594,0.0029797226708416892
1.010924040035664,4.065612003709354,-0.05614827594050396,0.0049542847497505175
0.9956225724374984,4.010489117384923,-0.054010459502217535,0.002399180157711408
1.004177016084286,4.0318268960756,-0.05447168049550539,0.0018686250122636249
0.9893696083629167,3.992621306203486,-0.05415957650278856,0.0029624596264370396
0.9933604008732907,4.005898450191098,-0.055161407199803246,0.0029316674038190943
1.0014175404348693,4.015317874305568,-0.05400586198184484,0.0024273509137461655
1.0107941757404475,4.047542261741628,-0.05466165851654357,0.0027511007496988185
1.0121168881606037,4.037361511442922,-0.05209114214584703,0.002911164209929408
0.9971117339004756,4.015137928549741,-0.0548134510331317,0.004745785725804561
1.0059477317358916,4.0136885245383365,-0.05202261718668973,0.0007694242433222968
1.0087705604652337,4.048039442666265,-0.052982664413842806,0.0033544130824198146
1.005869173276079,4.032937229916629,-0.05591803662321843,0.002645058028871793
1.018222967344528,4.065093701177901,-0.05366558916795756,0.003133112548696551
0.9984786052093336,3.9996538893910945,-0.05403955340017215,0.0021932459903016986
1.0059056303545495,4.037686950113857,-0.054524004641183406,0.0031180401300189477
1.013395057192005,4.047576975607434,-0.05138669685276343,-0.0003751523919597089
0.9931794292918096,3.9859559618151037,-0.05187166864607506,0.0004877730885713409
1.0020602291195617,4.036769395115448,-0.0540549619359226,0.003106090859288911
1.0067514667887394,4.037175594891031,-0.05363434840071843,0.004021969690128123
1.0012324611757908,4.031787572287776,-0.05562408114083341,0.0019850593324250566
1.003812838218926,4.027088235285167,-0.053698009012461245,0.002844893471557482
1.0018782322677515,4.023616905117039,-0.05232542044381567,0.0006467015688590813
1.002180074032081,4.01795953903339,-0.05371680868905065,0.0008315047060637333
1.0001176240710905,3.9992453139905777,-0.05465847303295993,0.00397019498785212
1.0093894660071665,4.033911028046476,-0.05369622117291121,0.002537402775407665
1.0149326193824308,4.045029695601636,-0.05466975227512768,0.002545875409354069
1.0001176240710905,3.9992453139905777,-0.05465847303295993,0.00397019498785212
1.025880713315372,4.093291325707026,-0.05567441774030533,0.002574442567029933
1.0006408228577768,4.0158007948719785,-0.05258224670383051,0.002245295566425591
1.0121168881606037,4.037361511442922,-0.05209114214584703,0.002911164209929408
0.997425169592611,4.007204197957184,-0.051878016001431236,0.0009816408695165863
0.9980168363464843,3.99955224028579,-0.053302173758686344,0.0018625004838550936
0.9829881254245073,3.9804254826409826,-0.05445839628330613,0.0015886343267793694
0.9933911118436832,4.001489100651548,-0.05516378436131295,0.002166772860568293
1.0030882075980316,4.022369917354331,-0.0533556942505481,0.004042343608850961
0.9951640682734787,3.980348897433193,-0.05240328891749291,-0.000503283834127587
0.9916305758742875,4.0022806899277805,-0.05370503348137958,8.451402135081921e-05
0.990314480507754,3.990782122869622,-0.05329960948427047,0.00016825589137183495
1.0127831777494172,4.04165287181719,-0.0546840596015626,0.00010296692060727664
0.9951499970046077,4.001897753613431,-0.05448192299867713,0.0018256326135717693
1.003755591685253,4.029139817988759,-0.053050681292745594,0.003973628304385204
0.9868894247851361,3.9570634804803198,-0.0536278220471406,6.808953427619095e-05
1.0027842952667247,4.014731723028804,-0.05317837046590219,-0.0012578078445537784
1.015214996994097,4.03606487987891,-0.05173237565714689,0.004382960680789116
1.0047277189584027,4.029658239368572,-0.05319617183950859,0.0017982335825789987
0.9972359146482347,4.026238356214333,-0.05592727814780845,0.0038962080914558567
1.01275395601482,4.068777377785284,-0.056629906148060544,-4.4261164796108666e-05
0.9986841400744667,4.017195543704498,-0.05307593850662015,0.0016862715903232974
1.0314248912399735,4.0816121610265865,-0.054187638960045546,0.003608835424771544
0.9995693101634526,4.003551018610072,-0.05114660704688203,-0.000129234183645724
1.0087218525564834,4.061111278101125,-0.05485980885063683,0.0033062240625661493
1.0019019337028854,4.001178517529043,-0.053713729437487,0.0014139615327706599
0.991486172039664,4.001028848960431,-0.05320186879639576,0.00032767235102579083
0.994088333453059,3.99517847994369,-0.05219975269981491,0.0035718803461656638
0.9965092225843728,4.012930018273216,-0.053738938324295375,0.000556718548443268
1.0037338536138871,4.0226897033746205,-0.05249626898959458,0.0021448282064100875
0.992055828768773,3.97929570333841,-0.05465541194646178,0.00046581735515311627
0.9934370622491222,3.9964833841130387,-0.051930546763304754,0.0024640485531690734
1.0046782115620156,4.0299057092711745,-0.05150649980796967,0.0027801661455077358
0.9908288682872329,3.9625468895462452,-0.0524588243109555,0.0022137455201558212
1.013927143722662,4.0492716398414,-0.05262161153579452,0.00100550117935898
1.0024928180555968,4.014357073933986,-0.05113169904460368,0.003090217877312957
0.994628351715907,4.002881665939507,-0.05432921731329948,0.0016353327938836066
1.0073735090630145,4.03012834046719,-0.05607186414947458,0.0033000437749936677
0.9994941146533921,4.008754478858513,-0.05187860114248182,0.002667162150379645
1.0095047908732124,4.038882461539162,-0.05453242690160176,0.004077303553811456
1.0065574728832227,4.023277667657569,-0.053422221386076454,0.0032425478253948307
1.0138073472026017,4.0589821824118575,-0.05344174651269605,0.005035302346522279
1.015403918523657,4.0607854076074155,-0.05367609502285681,0.004044654599828762
1.0016303820170183,4.01046947552552,-0.0532559145912,0.0003577472331624858
1.0062104317718845,4.032660479451527,-0.05551620799532417,-0.00038635166706032077
1.0003369721380475,4.018799288240348,-0.05411664358728287,0.0032317972403285793
1.0079253959778407,4.007952761571179,-0.05603815862853013,0.003965708387909175
1.0001289448007045,3.9999772980041164,-0.053426387814226546,0.003612940099426503
0.9942676909262349,4.011426903630395,-0.05390993360883551,0.0023070964968900016
1.0244732411093675,4.07809184747601,-0.056931380094165394,0.0009524053062219076
0.9981725742066023,3.989762219971919,-0.05049455751250078,0.0008707722751145186
0.9906233993555332,3.9747114755035238,-0.05112417827458238,-0.0008214520605872419
0.9899956059799471,4.006344985820963,-0.055808342795990284,0.00039051827440663166
1.0110443701340217,4.037381471808185,-0.05261547058971409,0.0007376462639211067
0.9926671855822314,3.988454125170781,-0.05590885879102133,0.003156746992695371
1.0115537688628722,4.049207566427998,-0.05341903475550539,0.0003538468636984264
0.9960211934253769,3.9974321466490697,-0.05410818240842436,0.0033332388353217667
0.9914382714969275,3.9847115643026076,-0.05197782393181809,-0.0014250606758625672
0.9976298250940703,3.994537127880652,-0.05600635080489769,-0.0017187954506888618
1.000837126156794,4.008822612735764,-0.0522943955446618,0.0011516188537147446
1.0018641930774164,4.01687737472015,-0.05440667741550112,0.002190476308403382
0.9909045097442183,3.9921398279592166,-0.05212446787457124,0.00419637748819257
1.00487103449061,4.0257990882706505,-0.05342000949932141,0.0020113587964772717
0.9864008790392926,3.980985499159017,-0.05340101818169767,-0.0003730598768156901
1.002144206446651,4.025085631518232,-0.0536758966462716,0.003778867666339925
1.0071517436121833,4.029690838094765,-0.05289622611916168,0.0020845028687426015
1.0226049757314486,4.0979271464183356,-0.05146061986948213,0.001399760644380143
1.0015542152761991,3.9968048103515317,-0.05009901035265436,0.0009298204476958736
1.0079242725327633,4.036156001419497,-0.054349310408846475,0.0011912206715453488
1.0084324770229631,4.038890567045066,-0.05094924898836605,0.002165088436948464
1.0033906800391947,4.00559349522802,-0.053428533595606106,0.0024535775564501253
1.0004295241464307,4.017160383067583,-0.053236515145329316,-4.6072263292498605e-05
0.9965297669626997,3.9938741760333416,-0.05193994836468014,0.002979550355494367
1.0188444747885843,4.0837644809661775,-0.054109756181579705,0.003993987418345891
1.0020761893114982,3.995971928758055,-0.05239531423026987,0.0027492358388421434
0.9945768348751822,4.017793520668129,-0.0516854288575018,0.0020501699222342296
1.008828935060418,4.033449429391279,-0.05376335446105545,0.0015273759869195126
1.0027842952667247,4.014731723028804,-0.05317837046590219,-0.0012578078445537784
1.001444043601204,4.015187860541714,-0.05168704064599111,0.0005570001319366312
1.004084783441447,4.029406234091338,-0.05447132829566377,0.00019104965646905728
1.0004170381089015,4.006618267907252,-0.05232867060176125,0.0031770268247766193
1.0137301780989518,4.04368241102128,-0.05354065888966745,0.0021212585590264254
1.0100313354674135,4.046238266769414,-0.0518995639373041,0.004265953101760274
1.0096348504072024,4.059277902688733,-0.052399390816362836,0.0025677454565275542
1.0043796118930826,4.005002142588381,-0.04877583870461939,0.002196382696077105
0.9981600506638809,4.011531208513813,-0.05091604246960071,-0.00033862629713040586
1.0061515616350287,4.026014743011093,-0.05222449717135323,0.001772888242228915
1.0000907291686525,4.013090247496889,-0.052115411318228104,0.0004771358219046539
0.9971716568426963,3.9901092011104784,-0.054822559845612406,0.002750216158074354
1.0120700354434933,4.039825463981971,-0.05212650768735493,0.0007055732954102843
1.0132030537553005,4.058847421383222,-0.05199337247268196,0.0017997852687065834
0.9857031682360451,3.974479327547594,-0.05181510127971672,0.0014885103171269007
1.00177713519113,4.047855434377494,-0.05490217637107315,0.003935914316738922
0.9941260457208959,4.012129531509346,-0.05459096219595376,0.0028970504172101657
0.987676426189677,4.001699171731639,-0.05204805859436176,0.0014043961244501236
1.023686351548798,4.08070951111954,-0.05064653680299281,-0.0010703141622844746
0.9965297669626997,3.9938741760333416,-0.05193994836468014,0.002979550355494367
0.9967142083918774,4.003316332327787,-0.0528598581936381,0.0017518864127648748
1.0020684161137898,3.9998024332284046,-0.050380414498795316,0.0008399702485473654
1.0087218525564834,4.061111278101125,-0.05485980885063683,0.0033062240625661493
1.0009336043282726,4.013732000361087,-0.05235254601874951,0.003069032626381976
0.9941260457208959,4.012129531509346,-0.05459096219595376,0.0028970504172101657
0.9894318526998178,3.967632637827769,-0.0552195008695687,0.0030785732611988462
1.0138542581354162,4.0518486526766155,-0.05249015294399532,0.002984138345528597
1.0101693611467442,4.047089005765086,-0.05329214343498887,0.00133976547486091
0.9981589621585103,4.005061715761657,-0.05440163490287651,0.0029362003485876474
0.9946954567004184,3.9934240073274787,-0.05454516002160372,0.0030954446648179257
0.9952601727971634,3.9913828735035453,-0.052013545510498714,3.547483359949459e-05
0.990352424146141,4.011050756494373,-0.052509270053738365,0.0034865238486270337
1.0088106198504667,4.038605100951539,-0.05413995717014688,0.002679668284044203
1.0013079275036068,4.02589122486826,-0.056429639610409296,0.0017398595469676871
1.0063249056232406,4.048827765545932,-0.054260578265194,-0.00019277622692827665
0.986119954317068,3.976069034666608,-0.05400013386270931,0.0009369175416555382
0.9716516633572594,3.9623624681846987,-0.0534876538612065,-0.000867818030617871
0.9942961035887861,3.9849368773031997,-0.05247762076410828,0.0013165182972509242
1.0051813804959668,4.030532539200838,-0.05240615073704383,-0.001217428396287858
1.0086065119556413,4.03483316349361,-0.0513111752494134,0.0025893712624644924
1.015214996994097,4.03606487987891,-0.05173237565714689,0.004382960680789116
1.0134883636680763,4.041725138148038,-0.05352078201882961,0.003235301823408545
1.0153788770449155,4.056643326102471,-0.05362334197843997,0.0020614792545482945
1.01393883184753,4.0430889717981335,-0.05309944691410915,0.0002349519650021551
0.9995504320890196,4.000556798606451,-0.054494697093716626,0.003893379934332318
1.0065116972126062,4.00574793918985,-0.05348072628304418,0.0012624196068629439
0.9931794292918096,3.9859559618151037,-0.05187166864607506,0.0004877730885713409
1.0007163567078254,4.034484654815891,-0.05535122373066151,3.571886186717915e-05
1.0086343191755687,4.022413587440948,-0.050506508049987825,-0.0016045014719106479
1.0092970571722901,4.0576261894602625,-0.05215356058381512,0.0008302935203747749
1.0088529471011833,4.033436297112501,-0.05148474061184368,0.004057528847277043
0.9931578569475463,4.013358838424689,-0.05372007886450992,0.0019156417007495984
1.0139360954770325,4.042270788107775,-0.05297957899751279,0.00319159117770891
1.0073508660747517,4.006704861276536,-0.05391990351692408,0.0013971493950440843
0.9934648077345021,3.9813324694060754,-0.051718160422844654,0.004194011728385375
0.999357229128778,3.9810688376211782,-0.05079869119379946,-0.0003606644663857492
0.9926131268878816,3.9826592880094345,-0.05226407976002558,0.0026163620265780892
0.9940159682899969,4.007724647543982,-0.05380342557952777,0.0027643597012503873
1.0020829123658608,4.00947820806465,-0.055112475690140356,8.988684318529804e-05
1.003746309940369,3.999893218602737,-0.052515410227165125,0.0023160356436770398
0.9982025967679277,4.002834203922488,-0.053010517762125474,0.002110052457593308
1.0127975361330208,4.04603458117426,-0.052384668289011053,0.0012376111085723937
1.0160560465384345,4.063547312089937,-0.05494118667623008,0.00036468745887536586
