# theta_E,e1,e2,gamma1,gamma2,R_sersic,n_sersic,e1_src,e2_src,center_x_src,center_y_src
1.556611895561218262e+00,-3.260575234889984131e-01,6.873669475317001343e-02,8.262754976749420166e-02,1.420990973711013794e-01,1.189544200897216797e+00,2.097694873809814453e+00,1.343003511428833008e-01,-4.401103034615516663e-02,-2.458551377058029175e-01,4.727937281131744385e-01
1.383564591407775879e+00,4.899170249700546265e-02,-1.545871049165725708e-01,7.401971518993377686e-02,-1.150408312678337097e-01,1.587125420570373535e+00,1.673409461975097656e+00,4.853729531168937683e-02,1.014436930418014526e-01,9.926524758338928223e-02,3.582795560359954834e-01
1.462438941001892090e+00,-3.045971095561981201e-01,1.180344894528388977e-01,-5.631875991821289062e-02,1.860756129026412964e-01,1.796454906463623047e+00,1.958542346954345703e+00,1.946049183607101440e-01,-5.227031111717224121e-01,1.896806433796882629e-02,2.845042049884796143e-01
1.317790389060974121e+00,-7.398018985986709595e-02,2.480471134185791016e-01,6.091929972171783447e-02,1.295471340417861938e-01,1.446851253509521484e+00,2.188526630401611328e+00,-2.206382900476455688e-02,-7.785708457231521606e-02,1.712611317634582520e-01,4.258465766906738281e-01
1.221200346946716309e+00,-6.366793531924486160e-03,-2.559746503829956055e-01,-7.083651423454284668e-02,-3.951406478881835938e-02,5.123167037963867188e-01,5.581054687500000000e-01,4.844512343406677246e-01,-1.228791475296020508e-02,-8.105413615703582764e-02,2.826084792613983154e-01
1.662605643272399902e+00,-7.856679707765579224e-02,-3.572329580783843994e-01,6.144382059574127197e-02,-6.679382920265197754e-02,9.592419862747192383e-01,1.394032955169677734e+00,-6.642652302980422974e-02,-6.627827882766723633e-02,-3.695772960782051086e-02,3.527472019195556641e-01
1.464387416839599609e+00,-1.336323022842407227e-01,-1.789075136184692383e-01,3.639099001884460449e-02,6.669153273105621338e-02,5.410054326057434082e-01,1.113766908645629883e+00,3.562037050724029541e-01,4.372998476028442383e-01,-2.500600218772888184e-01,3.174991011619567871e-01
1.273031473159790039e+00,1.047961041331291199e-01,7.671807892620563507e-03,1.130433231592178345e-01,6.256197392940521240e-02,1.057003855705261230e+00,1.092002511024475098e+00,-4.058665037155151367e-02,-1.971221268177032471e-01,-5.440333485603332520e-02,4.205111265182495117e-01
1.688159346580505371e+00,-4.693199098110198975e-01,-1.246538758277893066e-01,-1.347641050815582275e-01,-2.757862210273742676e-03,1.358610630035400391e+00,1.942674636840820312e+00,7.006133347749710083e-02,-2.560983002185821533e-01,-1.661857217550277710e-01,3.054663538932800293e-01
1.292176365852355957e+00,-4.672864079475402832e-02,1.482434272766113281e-01,-2.128776907920837402e-02,1.992323994636535645e-02,6.937322616577148438e-01,1.187297105789184570e+00,-5.369863659143447876e-02,1.622827053070068359e-01,-7.449813932180404663e-02,2.973706126213073730e-01
1.362443923950195312e+00,-2.566758356988430023e-02,-3.003467805683612823e-02,-1.014745235443115234e-02,-7.706008106470108032e-02,1.502261281013488770e+00,2.282704353332519531e+00,1.057578995823860168e-02,2.182354182004928589e-01,1.847386807203292847e-01,3.454127013683319092e-01
1.421931624412536621e+00,7.346235960721969604e-02,-2.826352119445800781e-01,1.471667438745498657e-01,-1.259222626686096191e-02,1.057869315147399902e+00,1.644286394119262695e+00,4.470058158040046692e-02,-3.549046218395233154e-01,-5.700160935521125793e-02,5.534998178482055664e-01
1.357683062553405762e+00,9.022057056427001953e-03,-6.422819197177886963e-02,8.135701715946197510e-02,1.470859497785568237e-01,6.094706058502197266e-01,2.143566846847534180e+00,-2.935365438461303711e-01,-1.337893158197402954e-01,-1.126945838332176208e-01,3.603604435920715332e-01
1.284857153892517090e+00,-4.399345517158508301e-01,-1.705015776678919792e-03,-1.376946270465850830e-02,6.809426844120025635e-02,3.715129196643829346e-01,8.513831496238708496e-01,-3.066340982913970947e-01,-1.129111051559448242e-01,-8.005585521459579468e-02,6.827629208564758301e-01
1.314281105995178223e+00,-1.203784812241792679e-02,7.672792673110961914e-02,7.275860011577606201e-02,2.122490108013153076e-02,1.705511569976806641e+00,2.251940250396728516e+00,-3.180916905403137207e-01,1.311162710189819336e-01,1.751964911818504333e-02,3.566446304321289062e-01
1.453258514404296875e+00,1.427118480205535889e-01,1.215813234448432922e-01,1.949590295553207397e-01,4.507310688495635986e-02,6.876385807991027832e-01,1.212100386619567871e+00,-1.013501435518264771e-01,-4.420807957649230957e-02,-1.078321691602468491e-02,1.654895395040512085e-01
1.475857973098754883e+00,-2.377604991197586060e-01,-2.492761760950088501e-01,-1.133229508996009827e-01,-1.050797477364540100e-01,4.100173413753509521e-01,1.572839498519897461e+00,-4.527040943503379822e-02,-2.465229779481887817e-01,-1.333520859479904175e-01,1.398350149393081665e-01
1.544305205345153809e+00,1.056455597281455994e-01,-4.962790384888648987e-02,1.198354810476303101e-01,1.770479977130889893e-02,9.303393959999084473e-01,1.279347062110900879e+00,7.079482823610305786e-02,-2.732962369918823242e-01,-2.172589488327503204e-02,4.725825190544128418e-01
1.329004049301147461e+00,-3.214272856712341309e-01,-3.796124458312988281e-02,-1.894589513540267944e-01,1.457384675741195679e-01,3.484717905521392822e-01,4.943717718124389648e-01,2.288957238197326660e-01,-1.313092000782489777e-02,-2.346720248460769653e-01,3.735051155090332031e-01
1.611863732337951660e+00,1.273110657930374146e-01,-1.209151074290275574e-01,1.909714192152023315e-01,1.675963401794433594e-03,2.967901527881622314e-01,3.581415712833404541e-01,2.356141656637191772e-01,3.038453310728073120e-02,2.148103266954421997e-01,2.202811539173126221e-01
1.493973612785339355e+00,-3.884869813919067383e-02,3.803408145904541016e-01,4.202099144458770752e-02,1.764400750398635864e-01,1.883256793022155762e+00,2.284681558609008789e+00,5.213868245482444763e-02,-3.271062299609184265e-02,-1.612612605094909668e-01,1.975972950458526611e-01
1.463257193565368652e+00,-2.600800395011901855e-01,-2.994694411754608154e-01,-3.753098845481872559e-02,-1.144430860877037048e-01,9.130505323410034180e-01,1.389192819595336914e+00,-3.572101593017578125e-01,8.639088273048400879e-02,1.371734738349914551e-01,3.680556118488311768e-01
1.550315260887145996e+00,-3.097012341022491455e-01,-2.388701774179935455e-02,-1.041166633367538452e-01,7.829977571964263916e-02,7.701439857482910156e-01,1.277890563011169434e+00,2.748390138149261475e-01,-6.048171594738960266e-02,1.816420257091522217e-01,1.833238452672958374e-01
1.480288743972778320e+00,1.797033995389938354e-01,8.045528084039688110e-03,4.095275700092315674e-02,7.886947691440582275e-02,4.585031270980834961e-01,1.536309242248535156e+00,8.740238845348358154e-02,2.440595924854278564e-01,-2.036613225936889648e-01,2.581074237823486328e-01
1.578956007957458496e+00,-1.185740754008293152e-01,-1.257847696542739868e-01,-9.624660015106201172e-04,4.463219642639160156e-02,1.090172529220581055e+00,2.165172815322875977e+00,3.049142062664031982e-01,-6.019055098295211792e-02,1.679017394781112671e-01,2.858878076076507568e-01
1.116913557052612305e+00,-2.239790931344032288e-02,1.977433115243911743e-01,1.268435567617416382e-01,1.669258028268814087e-01,1.226022601127624512e+00,1.670722723007202148e+00,-1.127689480781555176e-01,-2.934769541025161743e-02,-9.644205868244171143e-02,6.704396605491638184e-01
1.644810080528259277e+00,-3.296812772750854492e-01,-4.236046969890594482e-01,2.673760056495666504e-02,-8.899468183517456055e-02,8.674079775810241699e-01,9.488407373428344727e-01,-1.013518497347831726e-01,9.024410694837570190e-02,-1.032115295529365540e-01,3.795835375785827637e-01
1.360944867134094238e+00,7.577452063560485840e-02,1.429135948419570923e-01,8.423568308353424072e-02,5.022378265857696533e-02,3.889807760715484619e-01,1.475297927856445312e+00,-2.490957379341125488e-01,-7.248244434595108032e-02,3.478279337286949158e-02,3.030260503292083740e-01
1.216147065162658691e+00,-7.993144541978836060e-02,1.355735398828983307e-02,6.593121588230133057e-02,5.447764694690704346e-02,7.056354284286499023e-01,1.780822277069091797e+00,-3.095393814146518707e-02,3.209419846534729004e-01,-1.044230833649635315e-01,5.863012671470642090e-01
1.458471655845642090e+00,-4.816816747188568115e-01,5.338549241423606873e-02,-9.741621464490890503e-02,7.239793241024017334e-02,5.157481431961059570e-01,6.295128464698791504e-01,1.031244471669197083e-01,-5.428812503814697266e-01,-2.194536104798316956e-02,2.777389287948608398e-01
1.440387248992919922e+00,-8.501204103231430054e-02,1.974093914031982422e-02,2.481269836425781250e-02,7.484929263591766357e-02,1.831366121768951416e-01,1.819080829620361328e+00,-4.587770253419876099e-02,1.441763192415237427e-01,8.242627233266830444e-02,3.290781378746032715e-01
1.495676517486572266e+00,-2.606502175331115723e-01,1.335211545228958130e-01,-1.101321205496788025e-01,8.830900490283966064e-02,1.376674890518188477e+00,1.884125709533691406e+00,3.904150798916816711e-02,2.534653246402740479e-02,1.659263521432876587e-01,3.584947586059570312e-01
1.353187203407287598e+00,-1.341280527412891388e-03,-1.143102571368217468e-01,9.115602076053619385e-02,1.554477214813232422e-02,1.624217391014099121e+00,2.080962896347045898e+00,5.028055906295776367e-01,-7.821049541234970093e-02,-2.961192466318607330e-02,4.326609969139099121e-01
1.211597323417663574e+00,-2.801222726702690125e-02,-2.098162025213241577e-01,1.706655174493789673e-01,1.377239078283309937e-01,9.329051375389099121e-01,1.819780588150024414e+00,-2.230106741189956665e-01,-3.962315320968627930e-01,-3.068047463893890381e-01,8.547886610031127930e-01
1.629093527793884277e+00,-2.266180217266082764e-01,6.148111075162887573e-02,2.670794725418090820e-03,-9.599477052688598633e-03,1.133432626724243164e+00,1.393974781036376953e+00,5.380221828818321228e-02,-1.757601648569107056e-01,-3.818325698375701904e-02,1.993401497602462769e-01
1.439868211746215820e+00,8.392506837844848633e-02,7.338310033082962036e-02,1.481305211782455444e-01,1.782412678003311157e-01,5.618779659271240234e-01,5.685009956359863281e-01,1.652543693780899048e-01,-2.705272734165191650e-01,-7.395543903112411499e-02,1.873684525489807129e-01
1.332930922508239746e+00,-9.231865406036376953e-02,-6.611686944961547852e-02,1.574460417032241821e-01,1.981711536645889282e-01,6.796403527259826660e-01,1.690339326858520508e+00,-2.923941612243652344e-01,-1.689983308315277100e-01,-1.383228600025177002e-01,4.905348122119903564e-01
1.367585659027099609e+00,-2.158472836017608643e-01,-2.355415970087051392e-01,6.813062727451324463e-02,-9.860298782587051392e-02,9.927589297294616699e-01,1.538445949554443359e+00,9.231064468622207642e-02,4.723330736160278320e-01,5.625879392027854919e-02,6.488683223724365234e-01
1.529480814933776855e+00,-6.090767681598663330e-02,-3.732339441776275635e-01,1.126246899366378784e-01,-1.793508827686309814e-01,1.698312401771545410e+00,2.007772207260131836e+00,-1.460132598876953125e-01,1.306038349866867065e-01,2.390214055776596069e-02,5.007441043853759766e-01
1.788277745246887207e+00,-4.191980883479118347e-02,-4.391219019889831543e-01,7.010640203952789307e-02,-1.172796860337257385e-01,8.783141374588012695e-01,1.665280103683471680e+00,1.430338025093078613e-01,5.538947507739067078e-02,-6.367035210132598877e-02,1.899462342262268066e-01
1.364877104759216309e+00,8.379950374364852905e-02,5.472956970334053040e-02,1.176625043153762817e-01,-4.413484036922454834e-02,1.718318819999694824e+00,1.992537498474121094e+00,1.932862550020217896e-01,1.777640283107757568e-01,5.869597569108009338e-02,3.559184968471527100e-01
1.112215757369995117e+00,-2.189454138278961182e-01,3.872515633702278137e-02,1.921263337135314941e-02,6.819303333759307861e-02,1.301787734031677246e+00,2.135253667831420898e+00,-3.235313668847084045e-02,8.941296488046646118e-03,-9.424918889999389648e-02,6.155313849449157715e-01
1.358158826828002930e+00,-1.405322849750518799e-01,-9.131807833909988403e-02,-7.640746980905532837e-02,-6.373375654220581055e-04,7.822458744049072266e-01,1.791372060775756836e+00,-1.628596931695938110e-01,5.287165641784667969e-01,-9.535428136587142944e-02,2.889637947082519531e-01
1.432337045669555664e+00,-1.480226069688796997e-01,-8.465322852134704590e-02,-8.171635121107101440e-02,-9.980767965316772461e-03,9.859570264816284180e-01,2.258884191513061523e+00,7.919259369373321533e-02,3.728729188442230225e-01,1.386488825082778931e-01,4.465955793857574463e-01
1.654748916625976562e+00,2.233181595802307129e-01,-2.611841559410095215e-01,1.743387132883071899e-01,-2.915954589843750000e-02,2.971780896186828613e-01,4.249283671379089355e-01,-4.258784055709838867e-01,-1.340815275907516479e-01,-4.867783747613430023e-03,4.259464144706726074e-01
1.516953587532043457e+00,-3.213107287883758545e-01,-2.523639611899852753e-02,-1.016646847128868103e-01,1.592525690793991089e-01,1.188472747802734375e+00,1.623767614364624023e+00,1.326128542423248291e-01,-2.055299878120422363e-01,-8.415288478136062622e-02,1.583940535783767700e-01
1.454713940620422363e+00,-9.009613096714019775e-02,-6.376970559358596802e-02,1.362572461366653442e-01,-5.371049046516418457e-03,1.123835086822509766e+00,1.734140157699584961e+00,-1.848016679286956787e-01,-2.356487661600112915e-01,6.768131256103515625e-02,2.009927779436111450e-01
1.317916750907897949e+00,-1.604303568601608276e-01,1.413934379816055298e-01,-4.411172866821289062e-02,-5.468563735485076904e-02,1.801985979080200195e+00,2.217255830764770508e+00,-4.207463189959526062e-02,2.932524085044860840e-01,2.002873271703720093e-01,4.081023633480072021e-01
1.447725892066955566e+00,-2.055607177317142487e-02,5.199416726827621460e-02,1.081184893846511841e-01,1.565437465906143188e-01,1.636550903320312500e+00,1.609384059906005859e+00,-2.284089028835296631e-01,-2.923910319805145264e-01,-9.098926186561584473e-02,3.237940967082977295e-01
1.445344090461730957e+00,-2.011349201202392578e-01,-1.167681217193603516e-01,8.334372937679290771e-02,-1.577006727457046509e-01,4.128537178039550781e-01,9.526668787002563477e-01,-2.529714107513427734e-01,3.097657561302185059e-01,1.027290448546409607e-01,3.595499992370605469e-01
1.493325352668762207e+00,-4.997487664222717285e-01,1.627558916807174683e-01,7.753565907478332520e-03,1.393295079469680786e-01,9.400488138198852539e-01,1.512324571609497070e+00,2.423348464071750641e-02,-1.799311339855194092e-01,-1.561782509088516235e-01,3.734768033027648926e-01
1.192059516906738281e+00,-6.782691180706024170e-02,-8.078847825527191162e-02,1.443472355604171753e-01,1.993407160043716431e-01,9.692682027816772461e-01,2.078594446182250977e+00,-2.177238091826438904e-02,-5.911103636026382446e-02,-1.689294576644897461e-01,6.990681886672973633e-01
1.390974879264831543e+00,-2.360130697488784790e-01,-1.935366243124008179e-01,8.043082058429718018e-02,5.483962595462799072e-02,7.733602523803710938e-01,1.643596172332763672e+00,-1.145320087671279907e-01,2.028786689043045044e-01,8.787941932678222656e-02,5.244954228401184082e-01
1.297013401985168457e+00,-2.984761595726013184e-01,3.686530515551567078e-02,-5.468040704727172852e-03,-3.599716722965240479e-02,7.376385927200317383e-01,1.998640298843383789e+00,-2.093117982149124146e-01,4.073814153671264648e-01,7.027591019868850708e-02,3.648595809936523438e-01
1.222367405891418457e+00,8.674862910993397236e-04,1.183618828654289246e-01,8.457843959331512451e-02,1.137751489877700806e-01,4.731844961643218994e-01,5.056277513504028320e-01,1.258965432643890381e-01,1.707364171743392944e-01,-1.044829487800598145e-01,4.034340083599090576e-01
1.467273116111755371e+00,-1.392128318548202515e-01,1.036709174513816833e-01,1.588021069765090942e-01,9.725756943225860596e-02,2.000819444656372070e+00,2.129915475845336914e+00,8.557141758501529694e-03,-1.267876382917165756e-02,-1.055598706007003784e-01,4.300030469894409180e-01
1.780776262283325195e+00,7.584726065397262573e-02,-3.987960517406463623e-01,1.463076025247573853e-01,-5.314347147941589355e-02,4.818718433380126953e-01,1.047852754592895508e+00,2.390582412481307983e-01,2.177533358335494995e-01,5.641132593154907227e-02,2.983171939849853516e-01
1.461698889732360840e+00,-1.380764544010162354e-01,-1.677110642194747925e-01,1.050844639539718628e-01,-6.259797513484954834e-02,8.271982669830322266e-01,7.860025763511657715e-01,-2.427391707897186279e-01,-1.480664163827896118e-01,7.337950170040130615e-02,4.112705290317535400e-01
1.458894133567810059e+00,-3.254282176494598389e-01,-5.810725316405296326e-02,8.781850337982177734e-04,-1.198096573352813721e-02,9.076961874961853027e-01,1.522421360015869141e+00,-8.850461989641189575e-02,-2.701922655105590820e-01,-6.357426196336746216e-02,2.473476231098175049e-01
1.559328913688659668e+00,1.547131836414337158e-01,-1.976283192634582520e-01,4.990848898887634277e-02,-1.019256114959716797e-01,4.089020490646362305e-01,4.312439560890197754e-01,-3.785986080765724182e-02,3.478881120681762695e-01,1.960802823305130005e-01,2.835392951965332031e-01
1.542237043380737305e+00,3.516609221696853638e-02,-5.423148274421691895e-01,1.481921225786209106e-01,-4.331275820732116699e-02,5.951302647590637207e-01,5.275852680206298828e-01,-1.907270401716232300e-01,-9.263587743043899536e-02,8.044477552175521851e-03,5.467889308929443359e-01
1.474368572235107422e+00,-3.461417257785797119e-01,-1.889678388833999634e-01,-1.342874616384506226e-01,-1.054993495345115662e-01,3.229725062847137451e-01,1.616595983505249023e+00,4.789670109748840332e-01,-1.858225837349891663e-02,-2.173213660717010498e-01,2.519381642341613770e-01
1.388945698738098145e+00,-5.921030044555664062e-02,1.090721189975738525e-01,1.404030174016952515e-01,-1.085531041026115417e-01,1.188430428504943848e+00,2.281199216842651367e+00,-2.509286403656005859e-01,4.893202185630798340e-01,2.320303022861480713e-01,5.017209053039550781e-01
1.358170866966247559e+00,-2.131985872983932495e-01,1.084889844059944153e-01,-3.423446416854858398e-02,1.085281521081924438e-01,9.660384058952331543e-01,2.010254859924316406e+00,4.739884436130523682e-01,-1.592591255903244019e-01,-1.993785351514816284e-01,4.891116917133331299e-01
1.247848987579345703e+00,-9.250188618898391724e-02,1.118294522166252136e-02,6.462319195270538330e-02,1.877343207597732544e-01,1.219495892524719238e+00,1.424567699432373047e+00,-1.193849220871925354e-01,-5.802340805530548096e-02,-2.384913265705108643e-01,5.806652307510375977e-01
1.451557040214538574e+00,-4.244024306535720825e-02,1.263808459043502808e-01,1.318307220935821533e-02,1.869578808546066284e-01,5.769833922386169434e-01,1.773806333541870117e+00,-1.131561622023582458e-01,3.149097561836242676e-01,-2.606270611286163330e-01,2.610673010349273682e-01
1.433518290519714355e+00,-2.690637111663818359e-01,-8.251736313104629517e-02,-1.688927561044692993e-01,1.079590618610382080e-02,1.878448724746704102e+00,1.867393255233764648e+00,4.304812550544738770e-01,-8.235867135226726532e-03,-2.472187280654907227e-01,2.514100968837738037e-01
1.680121302604675293e+00,-4.452292919158935547e-01,4.906142875552177429e-02,-1.515750288963317871e-01,1.524117738008499146e-01,7.806792855262756348e-01,8.997458815574645996e-01,4.555631279945373535e-01,7.984671741724014282e-02,-6.943265348672866821e-02,1.808273345232009888e-01
1.563604235649108887e+00,-1.361972242593765259e-01,-1.649427711963653564e-01,7.853437960147857666e-02,-7.486674189567565918e-02,1.900006532669067383e+00,1.870548725128173828e+00,-1.796671897172927856e-01,1.205009296536445618e-01,1.723269000649452209e-02,3.165916502475738525e-01
1.329365372657775879e+00,-1.391465216875076294e-01,-1.692443192005157471e-01,4.768279194831848145e-02,1.006269603967666626e-01,1.190292477607727051e+00,1.859736442565917969e+00,-1.977669745683670044e-01,-7.183589786291122437e-02,-1.388354748487472534e-01,3.049226701259613037e-01
1.479966998100280762e+00,1.983063817024230957e-01,-7.823240011930465698e-02,9.222494065761566162e-02,8.048029243946075439e-02,3.935518860816955566e-01,7.550154924392700195e-01,9.005095809698104858e-02,6.715517491102218628e-02,1.234034001827239990e-01,2.220329046249389648e-01
1.471246361732482910e+00,-2.712484449148178101e-02,-5.206130817532539368e-02,7.046820223331451416e-02,3.840455412864685059e-02,8.081461787223815918e-01,2.170736789703369141e+00,-1.140725761651992798e-01,2.626811526715755463e-02,-1.365207582712173462e-01,1.441034674644470215e-01
1.608633875846862793e+00,1.178884357213973999e-01,3.441777778789401054e-03,1.330401748418807983e-01,3.400032222270965576e-02,6.971454620361328125e-01,2.261944532394409180e+00,-1.313515305519104004e-01,2.173628360033035278e-01,-1.359070688486099243e-01,2.864126265048980713e-01
1.687352418899536133e+00,1.388626247644424438e-01,1.212303340435028076e-01,1.414254754781723022e-01,1.023537069559097290e-01,5.540334582328796387e-01,1.438034772872924805e+00,-1.390800625085830688e-01,1.818775683641433716e-01,7.729113101959228516e-02,2.567213475704193115e-01
1.233027100563049316e+00,-1.999785155057907104e-01,-9.471337497234344482e-02,-3.138194978237152100e-02,7.040791213512420654e-02,5.635374784469604492e-01,1.275307178497314453e+00,-5.869007855653762817e-02,2.891596257686614990e-01,-1.266721636056900024e-01,5.598226189613342285e-01
1.300289869308471680e+00,-1.080410555005073547e-01,-5.381667613983154297e-02,-1.050041243433952332e-01,2.120813727378845215e-02,7.097200155258178711e-01,8.220774531364440918e-01,3.590461015701293945e-01,1.050503104925155640e-01,-2.305518537759780884e-01,3.603630363941192627e-01
1.458782434463500977e+00,-1.122547611594200134e-01,-2.850247919559478760e-01,1.928143352270126343e-01,4.844233393669128418e-03,4.397971630096435547e-01,7.429313659667968750e-01,-5.785873159766197205e-02,2.624663710594177246e-01,-1.108939647674560547e-01,4.730327427387237549e-01
1.512044072151184082e+00,1.623656153678894043e-01,-3.885599374771118164e-01,1.905747801065444946e-01,-2.934184670448303223e-02,1.244783043861389160e+00,1.625215291976928711e+00,-1.265048235654830933e-01,2.343620806932449341e-01,-1.003411635756492615e-01,2.802359461784362793e-01
1.365384936332702637e+00,-3.036948144435882568e-01,-3.159204125404357910e-01,-1.618817448616027832e-03,-1.770056337118148804e-01,8.878564238548278809e-01,1.008611559867858887e+00,-1.740382760763168335e-01,5.842933431267738342e-02,6.922014057636260986e-02,3.288893997669219971e-01
1.471667528152465820e+00,-3.946787863969802856e-02,-1.650173068046569824e-01,1.178095489740371704e-01,1.046418100595474243e-01,2.356459945440292358e-01,1.513440608978271484e+00,1.827942323870956898e-03,-2.584768831729888916e-01,-2.258437126874923706e-01,2.652217745780944824e-01
1.400088667869567871e+00,-2.947326302528381348e-01,2.722349166870117188e-01,5.295397341251373291e-02,1.269769817590713501e-01,7.640560865402221680e-01,1.427231073379516602e+00,5.930875428020954132e-03,-2.807372510433197021e-01,1.676671206951141357e-01,6.207273602485656738e-01
1.656177997589111328e+00,2.053154557943344116e-01,-3.032280802726745605e-01,1.783750206232070923e-01,-4.562513530254364014e-02,1.310807764530181885e-01,1.187731742858886719e+00,-2.782201021909713745e-02,-1.754148602485656738e-01,1.350130885839462280e-01,1.800407320261001587e-01
1.266299009323120117e+00,-2.471856959164142609e-02,3.529048860073089600e-01,5.416215956211090088e-02,1.002164930105209351e-01,1.362014770507812500e+00,2.094629287719726562e+00,3.257727250456809998e-03,-3.324047848582267761e-02,2.054262161254882812e-02,6.103153824806213379e-01
1.679099082946777344e+00,-6.156431436538696289e-01,1.469272226095199585e-01,-1.598704159259796143e-01,1.961879432201385498e-02,4.151891469955444336e-01,1.174132108688354492e+00,4.620341360569000244e-01,-2.142599783837795258e-03,2.203004248440265656e-02,3.907530307769775391e-01
1.613216757774353027e+00,-1.674341857433319092e-01,-6.287882477045059204e-02,-2.041520178318023682e-02,5.693431198596954346e-02,4.284277856349945068e-01,1.922415733337402344e+00,-6.505792587995529175e-02,-1.674554198980331421e-01,5.356913432478904724e-02,3.478173315525054932e-01
1.290407776832580566e+00,3.805719017982482910e-01,-4.895462989807128906e-01,1.775329858064651489e-01,-9.653332084417343140e-02,5.665846467018127441e-01,1.442286014556884766e+00,1.408569663763046265e-01,-8.853267133235931396e-02,-6.662502419203519821e-03,4.089242219924926758e-01
1.312498569488525391e+00,-1.161363348364830017e-01,2.130516618490219116e-02,-1.882615685462951660e-02,4.967102408409118652e-02,4.714493751525878906e-01,1.164353132247924805e+00,-2.094402164220809937e-01,-4.917947649955749512e-01,-6.393628567457199097e-02,2.085334956645965576e-01
1.340670585632324219e+00,1.775138974189758301e-01,-4.026525914669036865e-01,7.878525555133819580e-02,1.699702441692352295e-02,2.572167217731475830e-01,1.028893232345581055e+00,5.964484214782714844e-01,-8.704461902379989624e-02,-1.690482646226882935e-01,3.061015009880065918e-01
1.501863002777099609e+00,-4.400216937065124512e-01,1.036355718970298767e-01,-5.384080111980438232e-02,1.880747526884078979e-01,3.955643177032470703e-01,1.383949041366577148e+00,1.182334199547767639e-01,-1.411392986774444580e-01,-2.165963798761367798e-01,5.438066720962524414e-01
1.283677935600280762e+00,7.138129323720932007e-02,1.015395224094390869e-01,8.506645262241363525e-02,1.324746012687683105e-02,5.677464008331298828e-01,7.409459948539733887e-01,-9.347218275070190430e-02,-6.979229301214218140e-02,-3.863956546410918236e-03,7.003521323204040527e-01
1.432628035545349121e+00,1.929181441664695740e-02,-3.263982832431793213e-01,1.363033205270767212e-01,2.451106905937194824e-02,8.616186976432800293e-01,1.613282203674316406e+00,4.881863594055175781e-01,-1.219458505511283875e-02,5.313615873456001282e-02,3.760136961936950684e-01
1.515576958656311035e+00,-7.826627790927886963e-02,7.776281982660293579e-02,6.252942979335784912e-02,8.028061687946319580e-02,1.251945644617080688e-01,4.744576513767242432e-01,1.377696096897125244e-01,-1.096783503890037537e-01,1.154793202877044678e-01,4.371580779552459717e-01
1.616343140602111816e+00,-5.960845574736595154e-02,-3.903377950191497803e-01,6.040801107883453369e-02,-1.224660202860832214e-01,4.508378207683563232e-01,1.443096876144409180e+00,-5.854052677750587463e-02,1.353024840354919434e-01,3.045613467693328857e-01,2.555619478225708008e-01
1.402303814888000488e+00,3.100666999816894531e-01,-2.408586442470550537e-01,1.743032783269882202e-01,-1.077062115073204041e-01,5.131182670593261719e-01,9.525725841522216797e-01,7.134108990430831909e-02,-2.322636917233467102e-02,1.449239552021026611e-01,1.797397881746292114e-01
1.344481110572814941e+00,-4.219255149364471436e-01,4.357839375734329224e-02,3.565771877765655518e-02,1.471081227064132690e-01,3.552538454532623291e-01,1.125121116638183594e+00,-5.929427742958068848e-01,-2.855449020862579346e-01,-7.478133589029312134e-02,4.670271277427673340e-01
1.492150306701660156e+00,-7.981210201978683472e-02,-4.496298134326934814e-01,2.209115028381347656e-02,-1.511648297309875488e-02,7.753078341484069824e-01,2.255226850509643555e+00,1.468464285135269165e-01,-2.675993740558624268e-02,1.157025247812271118e-01,4.143487811088562012e-01
1.506622910499572754e+00,-1.747710108757019043e-01,3.372398018836975098e-01,-4.587447643280029297e-02,3.480200469493865967e-02,5.577861666679382324e-01,6.889041662216186523e-01,1.552681177854537964e-01,-1.016082540154457092e-01,1.580918580293655396e-02,1.547990739345550537e-01
1.495261430740356445e+00,-1.624206602573394775e-01,-1.580307632684707642e-01,6.270913779735565186e-02,7.077260315418243408e-02,4.633538424968719482e-01,1.767351627349853516e+00,-9.050204604864120483e-02,-3.074674010276794434e-01,7.819084078073501587e-02,5.253449678421020508e-01
1.614428639411926270e+00,-2.934698164463043213e-01,-9.391319751739501953e-02,1.765039563179016113e-02,-7.444688677787780762e-02,2.565415203571319580e-01,1.192758798599243164e+00,-5.346149578690528870e-02,-3.323765844106674194e-02,2.671721279621124268e-01,3.031233251094818115e-01
1.495702624320983887e+00,-1.606551744043827057e-02,2.077692002058029175e-01,8.455084264278411865e-02,6.603293120861053467e-02,5.770696401596069336e-01,1.718389272689819336e+00,2.097375392913818359e-01,-2.797650992870330811e-01,1.952130794525146484e-01,2.764712274074554443e-01
1.356587886810302734e+00,-2.091260105371475220e-01,-7.492944598197937012e-02,2.438235282897949219e-02,9.183345735073089600e-02,6.121060252189636230e-01,1.213110208511352539e+00,2.427322864532470703e-01,-4.824020564556121826e-01,-3.395181894302368164e-01,3.794819116592407227e-01
1.442421793937683105e+00,1.472687125205993652e-01,-2.302903681993484497e-01,1.919868141412734985e-01,-2.571856975555419922e-02,1.950473487377166748e-01,1.683693885803222656e+00,9.007660299539566040e-02,-3.678534924983978271e-02,7.473377883434295654e-02,6.097376346588134766e-01
